X Z P
1.672034 -2.067794 35404.503910
1.675830 -2.068260 35431.714840
1.670179 -2.071567 35385.453120
1.670672 -2.056630 35389.570310
1.677154 -2.068425 35457.113280
1.680482 -2.055853 35483.175780
1.680975 -2.072917 35504.992190
1.682543 -2.063122 35515.683590
1.682587 -2.070128 35516.304690
1.685466 -2.065513 35537.785160
1.701535 -2.066828 35749.839840
1.707786 -2.077793 35839.140620
1.706677 -2.069624 35833.687500
1.685628 -2.071534 35539.363280
1.687394 -2.056774 35568.332030
1.686121 -2.061610 35556.828120
1.689044 -2.074010 35592.476560
1.690773 -2.069253 35615.031250
1.691266 -2.070317 35623.148440
1.692272 -2.070463 35633.300780
1.695500 -2.065925 35665.640620
1.694873 -2.060838 35640.972660
1.695914 -2.067988 35687.382810
1.697622 -2.061237 35713.718750
1.696399 -2.069061 35694.761720
1.695918 -2.061984 35690.933590
1.701051 -2.070754 35736.808590
1.701543 -2.058830 35750.980470
1.701957 -2.062888 35775.441410
1.706183 -2.078548 35824.769530
1.705186 -2.063393 35807.156250
1.707837 -2.059801 35839.808590
1.706632 -2.071617 35832.855470
1.708414 -2.077897 35862.718750
1.708743 -2.061950 35865.402340
1.721556 -2.080070 36064.957030
1.721328 -2.070028 36050.289060
1.711797 -2.060444 35920.753910
1.711303 -2.069356 35892.253910
1.711904 -2.078461 35922.589840
1.716280 -2.071178 35985.652340
1.714871 -2.065946 35957.605470
1.715597 -2.075067 35972.625000
1.716436 -2.062200 35991.019530
1.718027 -2.071466 36010.964840
1.716917 -2.076288 35996.785160
1.718144 -2.076486 36012.347660
1.726664 -2.064966 36146.375000
1.726545 -2.066945 36144.738280
1.724556 -2.068595 36117.347660
1.724473 -2.079581 36115.812500
1.722037 -2.064159 36097.742190
1.728112 -2.073216 36189.035160
1.728203 -2.069231 36191.617190
1.728204 -2.064231 36192.421880
1.727134 -2.080050 36163.050780
1.727156 -2.070055 36163.109380
1.731772 -2.082875 36237.910160
1.734241 -2.082336 36300.484380
1.732264 -2.063975 36267.269530
1.736879 -2.072820 36337.140620
1.738368 -2.071098 36371.644530
1.737372 -2.079909 36354.757810
1.740698 -2.071534 36409.277340
1.741904 -2.083763 36439.656250
1.741986 -2.071779 36441.324220
1.747030 -2.082752 36511.804690
1.747082 -2.073765 36516.699220
1.746679 -2.065685 36508.871090
1.747125 -2.071771 36517.714840
1.742479 -2.078880 36461.781250
1.742457 -2.075875 36461.296880
1.747574 -2.085863 36553.667970
1.748507 -2.076040 36587.574220
1.748507 -2.066040 36588.164060
1.752176 -2.071771 36625.011720
1.753612 -2.079056 36674.421880
1.752669 -2.074872 36647.949220
1.757270 -2.075793 36730.824220
1.758634 -2.078082 36771.042970
1.757752 -2.084894 36764.230470
1.760069 -2.082367 36800.386720
1.762353 -2.078840 36842.179690
1.766526 -2.087718 36931.906250
1.766392 -2.081688 36923.402340
1.762846 -2.076940 36875.671880
1.767315 -2.073885 36959.925780
1.766689 -2.080752 36940.476560
1.768748 -2.076188 37006.921880
1.768911 -2.075224 37010.308590
1.768765 -2.087192 37007.640620
1.767928 -2.077012 36972.218750
1.772517 -2.074983 37044.031250
1.767435 -2.081911 36967.472660
1.772999 -2.082097 37078.312500
1.773253 -2.081152 37082.812500
1.772998 -2.087097 37079.417970
1.785896 -2.076915 37350.015620
1.783150 -2.083304 37314.890620
1.782657 -2.091202 37283.601560
1.782657 -2.086202 37284.542970
1.777588 -2.075081 37164.433590
1.776211 -2.089785 37132.316410
1.778837 -2.079358 37190.890620
1.778080 -2.077194 37182.789060
1.779439 -2.078490 37228.066410
1.828783 -2.101752 38302.253910
1.824797 -2.082818 38231.136720
1.827728 -2.095505 38265.136720
1.828701 -2.092733 38300.632810
1.831094 -2.102281 38362.734380
1.837551 -2.095769 38445.636720
1.844008 -2.104245 38609.546880
1.840739 -2.100505 38553.554690
1.850464 -2.106708 38742.312500
1.849332 -2.101450 38712.566410
1.848942 -2.095361 38705.332030
1.847980 -2.098146 38671.277340
1.839256 -2.090167 38521.265620
1.838815 -2.094066 38510.023440
1.838732 -2.105040 38504.636720
1.837588 -2.100778 38449.472660
1.838076 -2.086894 38495.253910
1.837852 -2.087841 38489.140620
1.856921 -2.090133 38854.253910
1.854012 -2.103496 38822.183590
1.853989 -2.089491 38821.136720
1.853693 -2.097427 38798.214840
1.853531 -2.096395 38772.031250
1.853530 -2.097395 38774.097660
1.863670 -2.095602 38978.156250
1.863378 -2.099545 38946.792970
1.863057 -2.104476 38941.734380
1.859409 -2.107682 38913.652340
1.859097 -2.109610 38888.296880
1.859081 -2.107606 38888.660160
1.858600 -2.102505 38883.433590
1.869835 -2.112907 39102.062500
1.869511 -2.092838 39073.195310
1.869245 -2.106775 39068.562500
1.868776 -2.092679 39053.476560
1.868752 -2.112674 39052.093750
1.864466 -2.103766 39018.640620
1.864465 -2.106766 39018.105470
1.864164 -2.104703 38993.578120
1.876292 -2.098219 39195.304690
1.876433 -2.105248 39195.964840
1.874580 -2.112872 39172.929690
1.874327 -2.112822 39165.652340
1.873834 -2.102721 39147.222660
1.873835 -2.097721 39145.714840
1.881970 -2.103335 39285.269530
1.881729 -2.096285 39272.140620
1.879422 -2.098843 39243.234380
1.878929 -2.099743 39228.019530
1.878929 -2.108743 39227.492190
1.879637 -2.104881 39258.218750
1.887065 -2.103294 39363.656250
1.887131 -2.106306 39364.265620
1.886824 -2.103255 39346.464840
1.884518 -2.111814 39318.929690
1.884277 -2.095776 39308.019530
1.889384 -2.115722 39390.933590
1.884707 -2.107852 39328.035160
1.787727 -2.074325 37398.066410
1.788926 -2.084590 37435.593750
1.788926 -2.082590 37437.128910
1.788282 -2.094440 37405.449220
1.788219 -2.078426 37402.886720
1.788198 -2.079421 37403.304690
1.792353 -2.091365 37488.542970
1.792796 -2.087459 37522.429690
1.797865 -2.091607 37596.121090
1.793277 -2.094574 37545.574220
1.798324 -2.092716 37625.597660
1.798347 -2.086721 37628.285160
1.798945 -2.086859 37678.878910
1.799001 -2.079873 37681.910160
1.804744 -2.090185 37737.816410
1.805267 -2.090304 37746.160160
1.805125 -2.078271 37742.042970
1.807499 -2.091814 37823.007810
1.811723 -2.097792 37932.957030
1.811464 -2.085732 37928.343750
1.808470 -2.080041 37859.753910
1.808449 -2.089036 37856.789060
1.817613 -2.091159 38025.671880
1.818587 -2.101388 38073.859380
1.824465 -2.099746 38163.238280
1.824114 -2.086665 38157.472660
1.821409 -2.090037 38134.050780
1.819130 -2.085514 38100.839840
1.819354 -2.084565 38101.910160
1.819105 -2.087508 38098.238280
1.824637 -2.101781 38225.546880
1.894744 -2.101656 39456.187500
1.894492 -2.115618 39447.660160
1.892285 -2.106231 39432.796880
1.892185 -2.105214 39432.058590
1.892171 -2.117212 39431.347660
1.891932 -2.098176 39411.113280
1.891839 -2.105159 39410.480470
1.894871 -2.103681 39462.589840
1.895061 -2.109713 39465.050780
1.889625 -2.102760 39403.410160
1.889789 -2.107786 39405.542970
1.902437 -2.110915 39555.218750
1.902425 -2.098916 39552.238280
1.902184 -2.108878 39543.609380
1.899865 -2.116500 39527.703120
1.899624 -2.100464 39517.152340
1.899612 -2.111463 39516.136720
1.897304 -2.112084 39495.296880
1.897052 -2.111047 39483.906250
1.897074 -2.100050 39485.468750
1.899978 -2.107526 39531.875000
1.907558 -2.119673 39613.375000
1.907317 -2.114648 39610.757810
1.907633 -2.104686 39615.984380
1.910131 -2.111039 39629.656250
1.909792 -2.115000 39625.593750
1.909890 -2.117013 39626.042970
1.911804 -2.116264 39646.003910
1.911804 -2.110263 39642.921880
1.911804 -2.120262 39642.656250
1.910193 -2.113051 39631.988280
1.912703 -2.113380 39668.796880
1.912462 -2.115354 39666.800780
1.912915 -2.115414 39675.113280
1.912741 -2.105392 39673.878910
1.904997 -2.117307 39579.312500
1.904745 -2.103269 39574.722660
1.904745 -2.113269 39574.621090
1.905171 -2.112334 39587.636720
1.905074 -2.106320 39587.304690
1.902622 -2.118944 39565.851560
1.902526 -2.102929 39565.230470
1.915033 -2.106688 39708.562500
1.915034 -2.101688 39708.601560
1.915033 -2.119688 39708.585940
1.917874 -2.107023 39685.855470
1.917620 -2.105998 39688.652340
1.915276 -2.103708 39714.578120
1.918261 -2.110070 39578.652340
1.915313 -2.103719 39699.894530
1.920434 -2.120313 38783.082030
1.920412 -2.106310 38801.160160
1.919999 -2.107265 39217.933590
1.920194 -2.103288 39185.535160
1.920435 -2.115703 38241.246090
1.920434 -2.111313 38226.035160
